Unnamed: 0,country,description,designation,points,price,province,region_1,region_2,taster_name,taster_twitter_handle,title,variety,winery
66918,France,"The wine is sheer fruit, apples and pears with a touch of apricot juice. It is ripe with a fine texture that brings out a steely edge and refreshing citrus flavors. The wine is ready to drink now until 2020",Authentique,88,,Burgundy,Pouilly-Fuissé,,Roger Voss,@vossroger,Domaine Sangouard-Guyot 2012 Authentique  (Pouilly-Fuissé),Chardonnay,Domaine Sangouard-Guyot
50123,France,"Charming and straightforward, barnyard, charred meat and manure notes on the nose lead to a palate perfumed with mixed berry compote. Shows the faintest grip on the shortish finish. Try with baby lamb chops.",,84,12.0,Languedoc-Roussillon,Vin de Pays d'Oc,,,,Montpezat 2007 Merlot (Vin de Pays d'Oc),Merlot,Montpezat
53352,France,"Impressive wine, perfectly balancing its tannins and its stylish medicinal and herbal fruit flavors. It's juicy, with mouthfilling black currant flavors. A wine to age for several years, but likely to be drinkable, with softer tannins, in 2012.",,90,,Southwest France,Cahors,,Roger Voss,@vossroger,Château Gautoul 2005 Malbec (Cahors),Malbec,Château Gautoul
97831,France,"Showing up-front fruit, with tense acidity, this is all about freshness. There's a cool, textured feel to the wine, more plum skin than juice.",Domaine Romy,83,15.0,Beaujolais,Beaujolais,,Roger Voss,@vossroger,Paul Beaudet 2010 Domaine Romy  (Beaujolais),Gamay,Paul Beaudet
71145,France,"A crisp, fruity, unoaked Chardonnay. It has bright apple and fresh squeezed lime. This is very light and finishes with great acidity. Screwcap",,85,11.0,Loire Valley,Val de Loire,,Roger Voss,@vossroger,Bernier 2012 Chardonnay (Val de Loire),Chardonnay,Bernier
6470,France,"Big and fruity, this is very lively, balancing butteriness with green-fruit acidity. The wine is maturing quickly, its tension is fading into rich, wood-flavored fruitiness.",Meursault Blagny Premier Cru,91,70.0,Burgundy,Meursault,,Roger Voss,@vossroger,Louis Latour 2010 Meursault Blagny Premier Cru  (Meursault),Chardonnay,Louis Latour
71777,France,"This estate wine is packed with attractive fruit. With grapefruit and orange-zest flavors, it is tightly crisp. Set against that are the ripe red-currant and berry fruitiness, layers of acidity and a pinch of pepper. Drink this refreshing wine now.",,90,25.0,Provence,Côtes de Provence,,Roger Voss,@vossroger,Château les Valentines 2016 Rosé (Côtes de Provence),Rosé,Château les Valentines
107986,France,"A fresh wine, with some of the richness of the vintage showing in up-front red berry fruits. The tannins are already well integrated, allowing the wine to show a softer side. It is for medium-term aging.",,88,59.0,Bordeaux,Margaux,,Roger Voss,@vossroger,Château Grand Tayac 2009  Margaux,Bordeaux-style Red Blend,Château Grand Tayac
65953,France,"This structured wine comes from one of the lesser-known Grand Crus of Vosne-Romanée. But it does have the structure and density of the wines from this run of grand crus, with bold tannins over the red-cherry fruits. It is likely to be a structured wine for many years. Drink from 2027.",Les Quatre Journaux,95,650.0,Burgundy,Romanée-St.-Vivant,,Roger Voss,@vossroger,Louis Latour 2015 Les Quatre Journaux  (Romanée-St.-Vivant),Pinot Noir,Louis Latour
67689,France,It's the smoky flavors and acidity that dominate this fresh wine. It has hints of black-currant flavors that may develop although the wine is light and shows more dry tannins than fruit at this stage. Think about waiting until 2018.,,85,15.0,Bordeaux,Bordeaux Supérieur,,Roger Voss,@vossroger,Château Recougne 2013  Bordeaux Supérieur,Bordeaux-style Red Blend,Château Recougne
113339,France,"Spicy with strong toasty flavors, this is a wood-dominated wine. Fleeting glimpses of fruit show behind its barricade of oak-derived flavors. It might soften, but the balance is wrong.",,82,12.0,France Other,Vin de France,,Roger Voss,@vossroger,Villebois 2016 Pinot Noir (Vin de France),Pinot Noir,Villebois
118669,France,"Consultant Denis Dubourdieu has made the most of the difficult vintage, bringing out the fruit and ripe black-currant flavors. This balanced wine will develop attractively and quickly. Drink from 2019.",,91,76.0,Bordeaux,Pauillac,,Roger Voss,@vossroger,Château Batailley 2013  Pauillac,Bordeaux-style Red Blend,Château Batailley
51152,France,"Ripe apple notes are pervaded by dried-fruit flavors. The palate has less aroma but is textured and defined, with echoing apple notes on the finish.",Tradition,87,15.0,Alsace,Alsace,,Anne Krebiehl MW,@AnneInVino,Domaine Michel Fonne 2014 Tradition Pinot Blanc (Alsace),Pinot Blanc,Domaine Michel Fonne
62271,France,"This wine is dark and dense, very closed at this young stage. But wait for that rich fruit to burst out to give its intense acidity and ripeness to the wine. It's a powerhouse of flavors, spice and dark minerality. Drink from 2022.",Les Estournelles Saint-Jacques Premier Cru,94,133.0,Burgundy,Gevrey-Chambertin,,Roger Voss,@vossroger,Louis Jadot 2013 Les Estournelles Saint-Jacques Premier Cru  (Gevrey-Chambertin),Pinot Noir,Louis Jadot
33136,France,"This is a stalky wine. Even though it is full in the mouth, it still has a tight, green character typical of unripe Tannat. The blend is 80% Tannat, 10% Cabernet Franc and 10% Cabernet Sauvignon. Tannins and bell pepper flavors go with the firm structure and the acidity at the end. Drink from 2017.",Tradition,85,18.0,Southwest France,Madiran,,Roger Voss,@vossroger,Domaine Damiens 2014 Tradition Red (Madiran),Red Blend,Domaine Damiens
87987,France,The wine has layers of the acidity typical of the vintage. For fruit it is juicy with tight red-currant flavors and more of that intense acidity. The wine probably needs to calm down and so will be better from 2017.,Buissonnier Pinot Noir,85,16.0,Burgundy,Côte Chalonnaise,,Roger Voss,@vossroger,Vignerons de Buxy 2014 Buissonnier Pinot Noir  (Côte Chalonnaise),Pinot Noir,Vignerons de Buxy
126625,France,"The lovely perfume of tangy but ripe apples shines with freshness on nose and palate. There is ample lemon acidity to counter all the fruit. This is appetizing, fruit-driven and moreish.",Moenchberg Grand Cru,89,53.0,Alsace,Alsace,,Anne Krebiehl MW,@AnneInVino,Domaine Gresser 2014 Moenchberg Grand Cru Riesling (Alsace),Riesling,Domaine Gresser
4577,France,"The Birot estate is in Cadillac, the fortress town on the banks of the Garonne. This classic Sauvignon and Sémillon blend is herbal, green and grassy. It is bright with acidity and lemon fruit and with a lightly tangy texture. Drink now.",,85,18.0,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château de Birot 2015  Bordeaux Blanc,Bordeaux-style White Blend,Château de Birot
9926,France,"What a heady nose. Tangerine peel, hay flowers and ripe apples all dance and swirl across the senses. The palate takes the swirling fruit and fragrance up a notch, heightened with the intensity of tangy lemon freshness. This has utter precision and concentration, there almost seems to be a life force of stone and power behind it. It's a textbook Riesling with a clean, dry and totally tangy moreish finish. Lovely now but with great potential. Drink 2017–2035.",Brand Grand Cru,95,70.0,Alsace,Alsace,,Anne Krebiehl MW,@AnneInVino,Cave de Turckheim 2015 Brand Grand Cru Riesling (Alsace),Riesling,Cave de Turckheim
95219,France,"A meaty, gamy character graces the red-fruit core of this lightweight wine. The tannins are soft, with light acidity and a subtle cherry-cola flavor that unfolds on the close. Drink now.",Pure,84,13.0,Languedoc-Roussillon,Pays d'Oc,,Lauren Buzzeo,@laurbuzz,Domaine de Brau 2016 Pure Pinot Noir (Pays d'Oc),Pinot Noir,Domaine de Brau
35943,France,"This wine comes from the two districts of Bué and Sancerre, from vines that are between 30 and 60 years old. A blend of richness and a tight mineral structure, it is a firm wine, full of white fruit and likely to age well. Drink from 2018.",Vieilles Vignes,91,25.0,Loire Valley,Sancerre,,Roger Voss,@vossroger,Pierre Morin 2014 Vieilles Vignes  (Sancerre),Sauvignon Blanc,Pierre Morin
115779,France,"The wine has a creamy character with weight and richness, if without a strong sensation of acidity. It is opulent with hints of the wood aging. Peach, pear and honey flavors show through at the end.",Cos d'Estournel Blanc,88,,Bordeaux,Bordeaux Blanc,,Roger Voss,@vossroger,Château Cos d'Estournel 2011 Cos d'Estournel Blanc  (Bordeaux Blanc),Bordeaux-style White Blend,Château Cos d'Estournel
108599,France,"93–95. Barrel sample. Full bodied and ripe, this wine is marked by smoky character, spiciness and full-throttle tannins. Blackberry fruits on the palate complement this serious structure. Obviously a long-term wine.",Barrel Sample,94,,Bordeaux,Saint-Émilion,,Roger Voss,@vossroger,Château Pavie Macquin 2012 Barrel Sample  (Saint-Émilion),Bordeaux-style Red Blend,Château Pavie Macquin
75628,France,"93-95 Barrel sample. Tight wine, the tannins firm, giving considerable dryness. With its dark texture, this is solid, but finishing with the freshest of blackcurrant juice.",Barrel sample,94,,Bordeaux,Saint-Julien,,Roger Voss,@vossroger,Château Lagrange 2009 Barrel sample  (Saint-Julien),Bordeaux-style Red Blend,Château Lagrange
69567,France,"A perfumed, light, fruity wine that comes from the hill vineyards behind the Côte de Nuits. It has red fruits, light tannins and a juicy, fresh aftertaste. Drink now.",Dames Huguettes,84,,Burgundy,Bourgogne Hautes Côtes de Nuits,,Roger Voss,@vossroger,Jean-Claude Boisset 2011 Dames Huguettes  (Bourgogne Hautes Côtes de Nuits),Pinot Noir,Jean-Claude Boisset
84130,France,"This is a smooth and soft wine with attractive white-fruit aromas and bold acidity. It's finely textured with juicy, fresh apple and pear flavors. It is ready to drink now, but will age over the medium term.",,87,32.0,Burgundy,Mercurey,,Roger Voss,@vossroger,Château Philippe-le-Hardi 2011  Mercurey,Chardonnay,Château Philippe-le-Hardi
26443,France,"Ripe and generous, this floral wine is dense with fruit as much as tannins. It is full of blackberry and plum flavors, ripe while also cut with acidity. The spice that comes from the wood aging shows well, adding a further element. Drink the wine from 2022.",Les Amoureuses Premier Cru,94,355.0,Burgundy,Chambolle-Musigny,,Roger Voss,@vossroger,Albert Bichot 2014 Les Amoureuses Premier Cru  (Chambolle-Musigny),Pinot Noir,Albert Bichot
19245,France,"This blend that seems to include every Corsican and Provence red grape works out as a wild and wonderful wine. With acidity, spice, perfume and tannins that bring in a bramble texture, this is a wine for drinking young.",Clos Reginu,87,15.0,France Other,,,Roger Voss,@vossroger,Domaine Maestracci 2015 Clos Reginu Red,Red Blend,Domaine Maestracci
110069,France,"With only 30 cases imported, this clean and vibrant wine might be a tough find. The bouquet is surprisingly bright, with notes of garrigue and peppery spice dominating the plum, cherry and fresh fig aromas. Smooth and silky in the mouth, soft tannins and a mineral streak make this surprisingly approachable now.",Felgaria,89,45.0,Languedoc-Roussillon,Faugères,,Lauren Buzzeo,@laurbuzz,Domaine de Cébène 2009 Felgaria Red (Faugères),Rhône-style Red Blend,Domaine de Cébène
24514,France,"This wine has typical Condrieu aromas and flavors of honey, apricot and white pepper, all carried by a fairly full-bodied, slightly oily palate. It's a rich wine, with lingering spice on the finish.",,91,72.0,Rhône Valley,Condrieu,,Joe Czerwinski,@JoeCz,Les Vins de Vienne 2012  Condrieu,Viognier,Les Vins de Vienne
40617,France,A very shy nose leads to a friendly palate of ripe but very tender apple fruit. The roundness and ripeness on the fresh slender body speaks of the beautiful 2015 vintage. The finish is broader and full of fruit. Drink soon.,Fraîcheur Gourmande,89,20.0,Alsace,Alsace,,Anne Krebiehl MW,@AnneInVino,Domaine Charles Frey 2015 Fraîcheur Gourmande Sylvaner (Alsace),Sylvaner,Domaine Charles Frey
64411,France,"91-93. Barrel sample. Lean and austere on the surface, this wine shows a bitter chocolate edge. It feels extracted, very dark and concentrated.",Barrel Sample,92,,Bordeaux,Saint-Émilion,,Roger Voss,@vossroger,Château la Gaffelière 2011 Barrel Sample  (Saint-Émilion),Bordeaux-style Red Blend,Château la Gaffelière
51432,France,"A blend of vines from different soils, this rich, dense wine has concentration as well as steely, tangy fruits. It is still young and nervy, needing time to open out. Drink this wine from 2018.",,88,24.0,Loire Valley,Pouilly-Fumé,,Roger Voss,@vossroger,Domaine de Bel Air 2014  Pouilly-Fumé,Sauvignon Blanc,Domaine de Bel Air
37513,France,"This wine takes white Châteauneuf-du-Pape to rare heights. Mouthwatering aromas of toasted nuts and pineapple set the stage for a full-bodied, rich, succulent wine experience whose finish lingers. Yet despite the wine's undeniable heft, it never seems overly weighty. Drink this blend of 80% Roussanne and 20% Grenache Blanc over the next couple of years.",Château de Beaucastel,93,108.0,Rhône Valley,Châteauneuf-du-Pape,,Joe Czerwinski,@JoeCz,Famille Perrin 2011 Château de Beaucastel White (Châteauneuf-du-Pape),Rhône-style White Blend,Famille Perrin
37043,France,"Complex tannins lend this wine weight and structure. It has a good sense of freshness, and its black currant flavor underscores the dark, dry core.",,92,,Bordeaux,Saint-Émilion,,Roger Voss,@vossroger,Château la Bienfaisance 2008  Saint-Émilion,Bordeaux-style Red Blend,Château la Bienfaisance
51006,France,"With wood and white stone fruit in fine balance, this is a ripe, full wine, the acidity lighting up the ripe flavor. The wine has a broad character, ready for drinking in a year.",Charmes Premier Cru,91,145.0,Burgundy,Meursault,,Roger Voss,@vossroger,Morey-Blanc 2007 Charmes Premier Cru  (Meursault),Chardonnay,Morey-Blanc
41702,France,"Although this wine has a strong toasty character, it offers enough fruit, acidity and ripe tropical flavors to make it work. Attractive acidity gives a delicious, fresh aftertaste. Drink from 2017.",Champ Gain Premier Cru,91,104.0,Burgundy,Puligny-Montrachet,,Roger Voss,@vossroger,Joseph Faiveley 2011 Champ Gain Premier Cru  (Puligny-Montrachet),Chardonnay,Joseph Faiveley
